,date_dob,fjc_id,fl_initial,fml_initial,id,name_first,name_last,name_middle
3563,1900-01-07,,ac,amc,4205,Albert,Crampton,M.
3564,1912-01-14,,cc,cjc,4206,Caswell,Crebs,J.
3565,1891-08-07,,jc,jtc,4207,John,Culbertson,T.
3566,1924-02-25,,jc,jfc,4208,Joseph,Cunningham,F.
3567,,,jc,jfc,4209,Joseph,Cunningham,F.
3568,1836-03-02,284.0,hb,hbb,421,Henry,Brown,Billings
3569,1888-01-22,,jd,jed,4210,Joseph,Daily,E.
3570,1906-01-07,,cd,chd,4211,Charles,Davis,H.
3571,1875-09-12,,fd,frd,4212,Frederic,DeYoung,R.
3572,1876-03-17,,cd,ced,4213,Cyrus,Dietz,E.
3573,1914-08-07,,jd,jad,4214,James,Dooley,A.
3574,1857-01-21,,wd,wwd,4215,Warren,Duncan,W.
3575,1854-11-13,,fd,fkd,4216,Frank,Dunn,K.
3576,1853-06-05,,wf,wmf,4217,William,Farmer,M.
3577,1887-04-12,,pf,pf,4218,Paul,Farthing,
3578,,,tf,trf,4219,Thomas,Fitzgerald,R.
3579,1949-05-11,3088.0,jb,jrb,422,Janice,Brown,Rogers
3580,1934-12-12,,cf,cef,4220,Charles,Freeman,E.
3581,1875-01-14,,wf,wjf,4221,William,Fulton,john
3582,,,rg,rbg,4222,Rita,Garman,B.
3583,1914-11-02,,jg,jhg,4223,Joseph,Goldenhersh,H.
3584,1879-06-04,,wg,wtg,4224,Walter,Gunn,T.
3585,1850-11-10,,jh,jph,4225,John,Hand,P.
3586,1932-03-30,,mh,mwh,4226,Moses,Harrison,W.
3587,1856-06-26,,oh,oeh,4227,Oscar,Heard,E.
3588,1933-09-13,,jh,jdh,4228,James,Heiple,Dee
3589,1871-12-08,,lh,lrh,4229,Lott,Herrick,R.
3590,1909-12-10,285.0,jb,jrb,423,John,Brown,Robert
3591,1885-05-08,,hh,hbh,4230,Harry,Hershey,B.
3592,1902-09-27,,bh,boh,4231,Byron,House,O.
3593,1870-09-19,,nj,nlj,4232,Norman,Jones,L.
3594,,,lk,lak,4233,Lloyd,Karmeier,A.
3595,,,tk,tlk,4234,Thomas,Kilbride,L.
3596,1901-03-01,,rk,rk,4235,Ray,Klingbiel,
3597,1903-09-29,,tk,tek,4236,Thomas,Kluczynski,E.
3598,1838-09-27,,bm,bdm,4237,Benjamin,Magruder,Drake
3599,1905-04-09,,rm,rlm,4238,Ralph,Maxwell,L.
3600,1928-01-16,,mm,mgm,4239,Mary Ann,McMorrow,G.
3601,1800-01-01,286.0,mb,mwb,424,Morgan,Brown,Welles
3602,1938-11-05,,bm,bm,4240,Benjamin,Miller,
3603,1920-07-17,,tm,tjm,4241,Thomas,Moran,J.
3604,1882-07-23,,lm,lem,4242,Loren,Murphy,E.
3605,1931-01-16,,jn,jln,4243,John,Nickels,L.
3606,1888-11-05,,wo,who,4244,Warren,Orr,H.
3607,1837-02-22,,jp,jjp,4245,Jesse,Phillips,J.
3608,,,pr,pjr,4246,Philip,Rarick,J.
3609,1939-11-01,,sr,slr,4247,S,Rathje,Louis
3610,1852-12-23,,jr,jbr,4248,James,Ricks,B.
3611,1916-06-17,,hr,hcr,4249,Howard,Ryan,C.
3612,1963-01-01,3387.0,nb,njb,425,Nannette,Brown,Jolivette
3613,1886-10-02,,hs,hps,4250,Henry,Samuell,Paul
3614,1904-12-10,,ws,wvs,4251,Walter,Schaefer,V.
3615,1811-04-15,,bs,brs,4252,Benjamin,Sheldon,R.
3616,1915-08-10,,ss,ss,4253,Seymour,Simon,
3617,1884-01-13,,js,jls,4254,Jessie,Simpson,L.
3618,1876-03-01,,js,jcs,4255,June,Smith,C.
3619,1912-09-09,,rs,rs,4256,Roy,Solfisburg,
3620,1924-01-30,,js,jjs,4257,John,Stamos,James
3621,1876-03-23,,cs,ces,4258,Clyde,Stone,Ernest
3622,,,mt,mt,4259,Mary Jane,Theis,
3623,1926-10-04,287.0,pb,pnb,426,Paul,Brown,Neeley
3624,,,rt,rrt,4260,Robert,Thomas,R.
3625,1886-12-11,,ct,cht,4261,Charles,Thompson,H.
3626,1915-10-27,,ru,rcu,4262,Robert,Underwood,C.
3627,1853-09-25,,av,akv,4263,Alonzo,Vickers,K.
3628,1918-08-30,,dw,dpw,4264,Daniel,Ward,P.
3629,1837-06-07,,jw,jww,4265,Jacob,Wilkin,W.
3630,1872-02-07,,fw,fsw,4266,Francis,Wilson,S.
3631,1907-11-16,,ha,hea,4267,Harold,Achor,E.
3632,1902-05-13,,na,nfa,4268,Norman,Arterburn,F.
3633,1832-01-01,,jb,jgb,4269,John,Berkshire,G.
3634,1892-05-25,288.0,rb,rlb,427,Robert,Brown,Lewis
3635,1811-03-24,,hb,hpb,4270,Horace,Biddle,P.
3636,1895-09-03,,ab,anb,4271,Arch,Bobbitt,N.
3637,1938-09-12,,tb,trb,4272,Theodore,Boehm,R.
3638,1820-01-19,,sb,shb,4273,Samuel,Buskirk,H.
3639,,,sc,sdc,4274,Silas,Coffey,D.
3640,1808-07-17,,wc,whc,4275,William,Coombs,H.
3641,1860-02-21,,cc,cec,4276,Charles,Cox,E.
3642,1844-07-25,,jd,jsd,4277,Joseph,Dailey,S.
3643,,,sd,shd,4278,Steven,David,H.
3644,1886-12-18,,ad,ad,4279,Andrew,Davison,
3645,1907-06-22,289.0,wb,web,428,Wesley,Brown,Ernest
3646,1934-01-01,,rd,rod,4280,Roger,DeBruler,O.
3647,,,cd,cd,4281,Charles,Dewey,
3648,1941-07-18,,bd,bed,4282,Brent,Dickson,E.
3649,1839-12-19,,ad,ad,4283,Alexander,Dowling,
3650,1817-09-10,,ad,acd,4284,Alexander,Downey,C.
3651,1893-10-17,,fd,fsd,4285,Floyd,Draper,Stanley
3652,1853-01-01,,be,bke,4286,Byron,Elliott,K.
3653,1813-02-07,,je,jte,4287,Jehu,Elliott,T.
3654,1895-09-26,,je,jae,4288,James,Emmert,A.
3655,1860-07-11,,re,rke,4289,Richard,Erwin,K.
3656,1918-10-01,290.0,jb,jrb,429,James,Browning,Robert
3657,1864-09-05,,le,lbe,4290,Louis,Ewbank,B.
3658,1883-07-04,,mf,mlf,4291,Michael,Fansler,Louis
3659,1899-04-23,,df,dcf,4292,Dan,Flanagan,C.
3660,1824-07-17,,jf,jsf,4293,James,Frazer,S.
3661,1879-09-29,,fg,fcg,4294,Fred,Gause,C.
3662,1875-09-07,,wg,wbg,4295,Willard,Gemmill,B.
3663,1877-11-03,,fg,feg,4296,Frank,Gilkison,E.
3664,1860-09-18,,jg,jhg,4297,John,Gillett,H.
3665,1921-06-07,,rg,rmg,4298,Richard,Givan,M.
3666,1809-05-30,,sg,sbg,4299,Samuel,Gookins,B.
3667,1961-08-04,,bo,bho,43,Barack,Obama,Hussein
3668,1956-01-01,3023.0,jb,job,430,James,Browning,O.
3669,,,rg,rcg,4300,Robert,Gregory,C.
3670,1855-03-28,,lh,ljh,4301,Leonard,Hackney,J.
3671,1840-10-31,,jh,jvh,4302,John,Hadley,V.
3672,1835-11-26,,eh,eph,4303,Edwin,Hammond,P.
3673,1816-10-25,,jh,jmh,4304,James,Hanna,M.
3674,1856-01-01,,lh,lmh,4305,Lawson,Harvey,M.
3675,1890-05-13,,gh,gwh,4306,George,Henley,Washington
3676,,,jh,jlh,4307,Jesse,Holman,L.
3677,1821-09-06,,ah,aph,4308,Alvin,Hovey,P.
3678,1837-01-27,,th,th,4309,Timothy,Howard,
3679,1931-05-19,291.0,wb,wdb,431,William,Browning,Docker
3680,,,jh,jh,4310,James,Hughes,
3681,1911-10-21,,dh,dhh,4311,Donald,Hunter,H.
3682,1904-06-25,,aj,awj,4312,Amos,Jackson,W.
3683,1908-12-15,,pj,pgj,4313,Paul,Jasper,G.
3684,,,jj,jj,4314,John,Johnson,
3685,1842-01-01,,jj,jhj,4315,James,Jordan,H.
3686,1944-12-31,,jk,jdk,4316,Jon,Krahulik,D.
3687,1859-09-13,,ml,mbl,4317,Moses,Lairy,B.
3688,1897-03-25,,il,iel,4318,Isadore,Levine,E.
3689,1909-03-15,,dl,dml,4319,David,Lewis,M.
3690,1965-01-01,3490.0,cb,csb,432,Colin,Bruce,Stirling
3691,1886-12-10,,cm,cbm,4320,Clarence,Martin,B.
3692,,,mm,msm,4321,Mark,Massa,S.
3693,1842-01-25,,rm,rwm,4322,Robert,McBride,W.
3694,1844-07-04,,jm,jm,4323,James,McCabe,
3695,1785-03-18,,jm,jtm,4324,John,McKinney,T.
3696,1840-12-02,,jm,jdm,4325,John,Miller,D.
3697,1837-12-21,,jm,jam,4326,Joseph,Mitchell,A.S.
3698,1843-01-01,,lm,ljm,4327,Leander,Monks,J.
3699,1859-04-27,,om,ohm,4328,Oscar,Montgomery,H.
3700,1861-01-05,,dm,djm,4329,Douglas,Morris,J.
3701,1832-02-16,292.0,jb,jb,433,John,Bruce,
3702,1900-04-27,,dm,drm,4330,Donald,Mote,R.
3703,1914-06-09,,wm,wm,4331,Walter,Myers,
3704,1822-05-22,,wn,wen,4332,William,Niblack,E.
3705,1890-09-17,,mo,mjo,4333,Martin,O'Malley,J.
3706,,,mo,mjo,4334,Mart,O'Malley,J.
3707,1846-08-11,,wo,wo,4335,Walter,Olds,
3708,,,ao,alo,4336,Andrew,Osborn,L.
3709,1811-12-08,,sp,sep,4337,Samuel,Perkins,E.
3710,1807-06-24,,jp,jp,4338,John,Pettit,
3711,1925-01-01,,ap,ajp,4339,Alfred,Pivarnik,J.
3712,1892-05-29,293.0,wb,wb,434,Walter,Bruchhausen,
3713,1919-06-03,,dp,dwp,4340,Dixon,Prentice,W.
3714,1923-08-29,,fr,fer,4341,Frederick,Rakestraw,Eugene
3715,1829-09-03,,cr,car,4342,Charles,Ray,A.
3716,1881-07-01,,fr,fnr,4343,Frank,Richman,N.
3717,1817-11-03,,ar,alr,4344,Addison,Roache,L.
3718,1884-08-29,,cr,cwr,4345,Curtis,Roll,William
3719,,,rr,rdr,4346,Robert,Rucker,D.
3720,,,lr,lhr,4347,Loretta,Rush,H.
3721,1767-05-28,,js,js,4348,James,Scott,
3722,,,js,jts,4349,John,Scott,T.
3723,1933-11-10,294.0,mb,mtb,435,Melvin,Brunetti,T.
3724,1955-07-01,,ms,mcs,4350,Myra,Selby,Consetta
3725,1887-07-14,,cs,cgs,4351,Curtis,Shake,Grover
3726,1927-12-24,,rs,rts,4352,Randall,Shepard,T.
3727,1805-03-23,,ts,tls,4353,Thomas,Smith,L.
3728,1864-03-07,,js,jws,4354,John,Spencer,W.
3729,1883-12-10,,os,os,4355,Oliver,Starr,
3730,,,ss,scs,4356,Stephen,Stevens,C.
3731,,,ws,wzs,4357,William,Stuart,Z.
3732,1950-03-21,,fs,fs,4358,Frank,Sullivan,
3733,1890-11-30,,hs,hns,4359,Hardses,Swaim,Nathan
3734,1899-07-23,295.0,ab,avb,436,Albert,Bryan,Vickers
3735,1869-12-01,,ht,hlt,4360,Howard,Townsend,L.
3736,1868-07-31,,jt,jct,4361,Julius,Travis,C.
3737,1874-04-06,,gt,glt,4362,George,Tremain,Lee
3738,1855-05-08,,bw,bmw,4363,Benjamin,Willoughby,M.
3739,,,ww,waw,4364,William,Woods,A.
3740,1819-05-10,,lw,lw,4365,Lorenzo,Worden,
3741,1890-08-07,,hy,hsy,4366,Howard,Young,S.
3742,1839-11-03,,az,az,4367,Allen,Zollars,
3743,1826-05-24,,aa,aa,4368,Austin,Adams,
3744,,,ea,ega,4369,Elma,Albert,G.
3745,1926-01-01,296.0,ab,avb,437,Albert,Bryan,Vickers
3746,1928-01-01,,ra,rga,4370,Robert,Allbee,G.
3747,,,ja,jwa,4371,John,Anderson,W.
3748,1931-05-16,,ja,jha,4372,James,Andreasen,H.
3749,,,ba,bra,4373,Brent,Appel,R.
3750,,,ta,ta,4374,Thomas,Arthur,
3751,,,db,dlb,4375,David,Baker,L.
3752,1824-01-01,,cb,cb,4376,Caleb,Baldwin,
3753,,,jb,jmb,4377,Joseph,Beck,M.
3754,1915-10-15,,fb,fhb,4378,Francis,Becker,H.
3755,1854-05-22,,cb,cab,4379,Charles,Bishop,A.
3756,1904-04-27,297.0,fb,fvb,438,Frederick,Bryan,van Pelt
3757,1876-12-03,,wb,wlb,4380,William,Bliss,L.
3758,1953-07-12,,mc,msc,4381,Mark,Cady,S.
3759,1935-01-18,,jc,jhc,4382,James,Carter,Harvey
3760,,,gc,gcc,4383,George,Chaussen,C.
3761,,,cc,ccc,4384,Chester,Cole,C.
3762,,,ld,ld,4385,Lawrence,De Graff,
3763,,,hd,hed,4386,Horace,Deemer,E.
3764,,,md,mfd,4387,Maurice,Donegan,F.
3765,1852-05-10,,we,wde,4388,William,Evans,D.
3766,,,ff,fff,4389,Frederick,Faville,F.
3767,1809-05-22,298.0,gb,gsb,439,George,Bryan,Seabrook
3768,1894-11-12,,tg,tgg,4390,Theodore,Garfield,G.
3769,1887-12-24,,hg,hgg,4391,Harry,Garrett,G.
3770,,,fg,frg,4392,Frank,Gaynor,R.
3771,,,jg,jg,4393,Josiah,Given,
3772,,,jg,jmg,4394,John,Grimm,M.
3773,1867-02-27,,oh,oh,4395,Oscar,Hale,
3774,,,wh,whh,4396,Wilson,Hamilton,H.
3775,1927-07-29,,kh,kdh,4397,K,Harris,David
3776,1891-01-01,,nh,nrh,4398,Norman,Hays,R.
3777,,,dh,dlh,4399,Daryl,Hecht,L.
3778,1974-01-01,3563.0,la,lja,44,Leslie,Abrams,Joyce
3779,1872-04-23,299.0,nb,npb,440,Nathan,Bryan,Philemon
3780,,,jk,jwk,4400,James,Kindig,W.
3781,,,jk,jwk,4401,John,kintzinger,W.
3782,1936-05-17,,jl,jll,4402,Jerry,Larson,L.
3783,,,jl,jll,4403,J.L.,Larson,L.
3784,1898-09-20,,rl,rll,4404,Robert,Larson,L.
3785,1934-09-29,,ll,lal,4405,Louis,Lavorato,A.
3786,1911-02-26,,cl,cl,4406,Clay,LeGrand,
3787,1895-04-08,,ll,lel,4407,Luke,Linnan,E.
3788,,,em,emm,4408,Edward,Mansfield,M.
3789,1877-09-23,,hm,hjm,4409,Halleck,Mantz,J.
3790,1934-01-01,300.0,rb,rjb,441,Robert,Bryan,Jensen
3791,1906-06-14,,mm,mm,4410,M.L.,Mason,
3792,1933-01-01,,mm,mm,4411,Mark,McCormick,
3793,1928-11-10,,am,aam,4412,Arthur,McGiverin,A.
3794,,,fm,fmm,4413,Frederick,Miller,M.
3795,,,rm,rfm,4414,Richard,Mitchell,F.
3796,1903-08-02,,cm,cem,4415,C,Moore,Edwin
3797,,,em,eam,4416,Edgar,Morling,A.
3798,1896-02-15,,jm,jem,4417,John,Mulroney,E.
3799,1948-06-18,,ln,lkn,4418,Linda,Neuman,K.
3800,1886-07-31,,ro,rao,4419,Ralph,Oliver,A.
3801,1849-10-19,301.0,db,deb,442,David,Bryant,Ezekiel
3802,,,jp,jmp,4420,James,Parsons,M.
3803,1884-03-06,,hp,hkp,4421,Henry,Peterson,K - changed from F
3804,1888-06-12,,lp,lwp,4422,Leon,Powers,W.
3805,,,bp,bwp,4423,Byron,Preston,W.
3806,1906-08-17,,mr,mer,4424,Maurice,Rawlings,E.
3807,1908-08-02,,wr,wjr,4425,Warren,Rees,J.
3808,1920-05-17,,wr,wwr,4426,W.,Reynoldson,Ward
3809,,,pr,pwr,4427,Paul,Richards,W.
3810,,,es,eas,4428,Edward,Sager,A.
3811,,,bs,bis,4429,Benjamin,Salinger,I.
3812,1877-07-25,302.0,fb,fhb,443,Frederick,Bryant,Howard
3813,1927-03-24,,ls,lws,4430,Louis,Schultz,W.
3814,1820-01-01,,ws,whs,4431,William,Seevers,H.
3815,,,js,jcs,4432,John,Sherwin,C.
3816,1870-01-01,,ws,was,4433,William,Smith,A.
3817,1895-08-18,,bs,bms,4434,Bruce,Snell,M.
3818,1929-08-18,,bs,bms,4435,Bruce,Snell,M.
3819,,,ts,tss,4436,Truman,Stevens,S.
3820,,,cs,cbs,4437,Carl,Stiger,B.
3821,,,ms,mjs,4438,Michael,Streit,J.
3822,1951-05-30,,mt,mkt,4439,Marsha,Ternus,K.
3823,1893-05-02,303.0,rb,rb,444,Randolph,Bryant,
3824,1877-11-24,,gt,gkt,4440,G,Thompson,King
3825,1911-06-27,,tt,tet,4441,T,Thornton,Eugene
3826,1915-06-23,,hu,hu,4442,Harvey,Uhlenhopp,
3827,1880-06-28,,hu,hu,4443,Hubert,Utterback,
3828,,,cv,cwv,4444,Charles,Vermilion,W.
3829,,,hw,hfw,4445,Henry,Wagner,F.
3830,,,tw,tdw,4446,Thomas,Waterman,D.
3831,,,sw,smw,4447,Silas,Weaver,M.
3832,1889-10-11,,cw,cfw,4448,Charles,Wennerstrum,F.
3833,,,dw,dw,4449,David,Wiggins,
3834,1954-01-01,3144.0,vb,vlb,445,Vanessa,Bryant,Lynne
3835,,,bz,bbz,4450,Bruce,Zager,B.
3836,1932-11-01,,ba,ba,4451,Bob,Abbott,
3837,1936-09-19,,da,dla,4452,Donald,Allegrucci,L.
3838,1873-12-20,,ha,hka,4453,Hugo,Allen,Kyle
3839,1906-05-19,,ea,efa,4454,Edward,Arn,F.
3840,,,cb,cab,4455,Carol,Beier,A.
3841,1843-07-15,,wb,wwb,4456,William,Benson,W.
3842,,,db,db,4457,Dan,Biles,
3843,1895-07-18,,wb,wbb,4458,William,Burch,B.
3844,1885-01-01,,ac,amc,4459,Austin,Cowan,M.
3845,1911-09-18,304.0,wb,wbb,446,William,Bryant,Benson
3846,1939-08-28,,ed,eed,4460,Edward,Davis,E.
3847,1910-01-01,,hf,hrf,4461,Harold,Fatzer,R.
3848,1903-12-02,,jf,jff,4462,John,Fontron,F.
3849,1925-01-01,,jf,jrf,4463,J,Foth,Richard
3850,1915-03-11,,af,amf,4464,Alex,Fromme,M.
3851,,,rg,rlg,4465,Robert,Gernon,L.
3852,1916-07-24,,fh,fh,4466,Fred,Hall,
3853,1869-11-21,,ah,awh,4467,Alfred,Harvey,West
3854,1918-01-01,,lh,lwh,4468,Lloyd,Harvey,W.
3855,1918-06-03,,hh,hh,4469,Harold,Herd,
3856,1945-01-01,305.0,wb,wcb,447,William,Bryson,Curtis
3857,1879-07-04,,hh,hh,4470,Homer,Hoch,
3858,1923-02-23,,rh,rwh,4471,Richard,Holmes,W.
3859,1904-11-24,,sj,swj,4472,Schuyler,Jackson,W.
3860,,,lj,laj,4473,Lee,Johnson,A.
3861,1848-07-24,,wj,waj,4474,William,Johnston,A.
3862,1902-01-01,,ak,amk,4475,Allen,Kagey,M.
3863,1912-01-01,,rk,rhk,4476,Robert,Kaul,H.
3864,1932-08-30,,rl,rl,4477,Robert,Larson,
3865,1932-12-07,,tl,tcl,4478,Tyler,Lockett,C.
3866,,,ml,mjl,4479,Marla,Luckert,J.
3867,1925-02-09,306.0,nb,njb,448,Nicholas,Bua,John
3868,1935-07-20,,km,km,4480,Kay,McFarland,
3869,1919-03-03,,rm,rhm,4481,Robert,Miller,H.
3870,,,nm,nm,4482,Nancy,Moritz,
3871,,,ln,lrn,4483,Lawton,Nuss,R.
3872,1915-01-01,,po,plo,4484,Perry,Owsley,L.
3873,1895-07-01,,jp,jsp,4485,Jay,Parker,S.
3874,1918-10-30,,dp,dp,4486,David,Prager,
3875,1903-01-01,,rp,rtp,4487,Robert,Price,T.
3876,1905-04-13,,cr,cer,4488,Clair,Robb,E.
3877,,,er,esr,4489,Eric,Rosen,S.
3878,1933-09-05,307.0,jb,jb,449,Jerry,Buchmeyer,
3879,1916-06-05,,as,ags,4490,Alfred,Schroeder,G.
3880,1929-04-20,,fs,fns,4491,Frederick,Six,N.
3881,1888-01-01,,ws,was,4492,William,Smith,A.
3882,,,cs,cs,4493,Caleb,Stegall,
3883,1885-09-10,,wt,wgt,4494,Walter,Thiele,G.
3884,1890-01-06,,hw,htw,4495,Harry,Wedell,T.
3885,1896-01-01,,ww,wjw,4496,William,Wertz,J.
3886,,,la,lha,4497,Lisabeth,Abramson,Hughes
3887,1939-06-03,,ja,jca,4498,J,Aker,Calvin
3888,,,vb,vhb,4499,Virgil,Baird,H.
3889,1968-01-01,3419.0,ra,ra,45,Ronnie,Abrams,
3890,1944-01-01,2838.0,nb,nrb,450,Naomi,Buchwald,Reice
3891,1937-10-17,,wb,wb,4500,Walter,Baker,
3892,1904-11-18,,rb,rbb,4501,Robert,Bird,B.
3893,1912-01-01,,bc,bgc,4502,Boyce,Clayton,G.
3894,1911-08-13,,bc,btc,4503,Bert,Combs,T.
3895,1924-08-22,,dc,djc,4504,Dan,Combs,Jack
3896,,,sc,swc,4505,Sara,Combs,W.
3897,1941-09-15,,wc,wsc,4506,William,Cooper,S.
3898,1944-10-15,,bc,bc,4507,Bill,Cunningham,
3899,1907-10-18,,ed,esd,4508,Eugene,Dawson,S.
3900,1942-05-21,,pd,pwd,4509,Parker,Duncan,W.
3901,1942-01-01,308.0,sb,scb,451,Susan,Bucklew,C.
3902,1906-04-26,,ae,ahe,4510,Amos,Eblen,H.
3903,1908-08-08,,wf,whf,4511,Will,Fulton,H.
3904,1919-09-25,,wg,wsg,4512,William,Gant,S.
3905,1935-10-17,,wg,wg,4513,William,Graves,
3906,,,jh,jjh,4514,John,Hara,J.
3907,,,eh,eph,4515,E,Harris,Poe
3908,1888-08-22,,rh,rh,4516,Roy,Helm,
3909,,,eh,eph,4517,Earl,Hill,P.
3910,1901-11-13,,ah,ah,4518,Astor,Hogg,
3911,1949-09-15,,mj,mej,4519,Martin,Johnstone,E.
3912,1923-01-01,309.0,jb,jlb,452,James,Buckley,Lane
3913,1912-01-01,,pj,pj,4520,Pleas,Jones,
3914,1912-12-23,,sj,sj,4521,Scott,Jones,
3915,1942-08-13,,jk,jek,4522,James,Keller,E.
3916,,,mk,mmk,4523,Michelle,Keller,M.
3917,1945-02-01,,nk,nk,4524,Nicholas,King,
3918,1884-09-14,,tk,tjk,4525,Thomas,Knight,J.
3919,1948-01-01,,jl,jel,4526,Joseph,Lambert,E.
3920,1890-12-28,,tl,tbl,4527,Thomas,Latimer,B.
3921,1929-06-30,,cl,cml,4528,Charles,Leibson,M.
3922,1927-08-23,,rl,rol,4529,Robert,Lukowsky,O.
3923,1944-01-01,310.0,eb,eeb,453,Elaine,Bucklo,E.
3924,1947-10-09,,wm,wem,4530,William,McAnulty,E.
3925,1900-08-07,,jm,jbm,4531,James,Milliken,B.
3926,1952-05-19,,jm,jdm,4532,John,Minton,D.
3927,1907-04-01,,mm,mcm,4533,Morris,Montgomery,C.
3928,,,jm,jrm,4534,John,Moremen,R.
3929,,,cn,chn,4535,C.,Neikirk,Homer
3930,1949-01-01,,mn,mcn,4536,Mary,Noble,C.
3931,,,eo,eto,4537,Earl,Osborne,T.
3932,1917-08-06,,jp,jsp,4538,John,Palmore,S.
3933,,,wp,wvp,4539,Wesley,Perry,Vick
3934,1936-01-01,311.0,rb,rlb,454,Ronald,Buckwalter,Lawrence
3935,1881-12-20,,ar,alr,4540,Alex,Ratliff,L.
3936,1921-04-03,,pr,per,4541,Pleas,Reed,Elgin
3937,1882-08-30,,wr,whr,4542,William,Rees,H.
3938,1924-01-01,,cr,chr,4543,Charles,Reynolds,H.
3939,1967-01-01,,jr,jcr,4544,John,Roach,C.
3940,1947-01-01,,ws,ws,4545,Wilfrid,Schroder,
3941,1947-07-20,,ws,wts,4546,Will,Scott,T.
3942,1900-06-26,,cs,cs,4547,Clyde,Siler,
3943,1887-11-11,,ps,ps,4548,Porter,Sims,
3944,1928-11-05,,ts,tbs,4549,Thomas,Spain,B.
3945,1922-01-01,312.0,cb,cob,455,Carl,Bue,Olaf
3946,1906-02-15,,ss,sss,4550,Samuel,Steinfeld,S.
3947,1927-08-16,,rs,rfs,4551,Robert,Stephens,F.
3948,1916-01-26,,es,ebs,4552,Earl,Stephenson,B.
3949,1912-01-01,,ms,mjs,4553,Marvin,Sternberg,J.
3950,,,bs,bms,4554,Brady,Stewart,M.
3951,,,js,jws,4555,James,Stites,W.
3952,1954-01-01,,js,js,4556,Janet,Stumbo,
3953,1863-12-04,,gt,gt,4557,Gus,Thomas,
3954,1880-04-11,,ht,hjt,4558,Henry,Tilford,J.
3955,1921-11-14,,rv,rnv,4559,Roy,Vance,N.
3956,1855-09-05,313.0,jb,jb,456,Joseph,Buffington,
3957,1950-04-13,,dv,djv,4560,Daniel,Venters,J.
3958,,,jw,jdw,4561,John,White,D.
3959,1917-11-08,,sw,snw,4562,Squire,Williams,N.
3960,1931-04-21,,dw,dcw,4563,Donald,Wintersheimer,C.
3961,1924-06-18,,mb,meb,4564,Mack,Barham,E.
3962,1921-01-18,,fb,fab,4565,Fred,Blanche,A.
3963,1950-01-01,,eb,ejb,4566,E.,Bleich,Joseph
3964,1892-10-14,,nb,nwb,4567,Nathaniel,Bond,W.
3965,,,nb,nwb,4568,Nat,Bond,W.
3966,1931-11-09,,pc,pfc,4569,Pascal,Calogero,F.
3967,1938-01-01,314.0,fb,fwb,457,Frank,Bullock,William
3968,1956-02-24,,mc,mrc,4570,Marcus,Clark,R.
3969,1925-10-25,,lc,lfc,4571,Luther,Cole,F.
3970,1954-06-01,,sc,sjc,4572,Scott,Crichton,J.
3971,1920-04-08,,jd,jad,4573,John,Dixon,Allen
3972,1895-07-27,,jf,jbf,4574,John,Fournet,Baptiste
3973,1890-01-01,,jf,jcf,4575,J.,Fruge,Cleveland
3974,1961-01-01,,gg,ggg,4576,Greg,Guidry,Gerard
3975,1931-05-27,,ph,ph,4577,Pike,Hall,
3976,1899-11-06,,jh,jbh,4578,Joe,Hamiter,Busbey
3977,1898-03-13,,wh,wbh,4579,Walter,Hamlin,B.
3978,1815-09-06,315.0,jb,jrb,458,Jonathan,Bullock,Russell
3979,1900-06-02,,fh,fwh,4580,Frank,HAWTHORNE,W.
3980,,,ah,ath,4581,Archibald,Higgins,T.
3981,,,jh,jdh,4582,Jefferson,Hughes,D.
3982,1943-01-01,,bj,bjj,4583,Bernette,Johnson,J.
3983,1902-08-21,,rk,rfk,4584,Robert,Kennon,F.
3984,1945-02-07,,ck,cdk,4585,Catherine,Kimball,D.
3985,1948-01-01,,jk,jtk,4586,Jeanette,Knoll,Theriot
3986,1886-08-29,,sl,sal,4587,Samuel,LeBlanc,A.
3987,1930-12-11,,hl,htl,4588,Harry,Lemmon,T.
3988,1927-07-26,,wm,wfm,4589,Walter,Marcus,F.
3989,1960-01-01,3116.0,rb,rmb,459,Renee,Bumb,Marie
3990,1897-12-25,,em,ehm,4590,E.,MCCALEB,Howard
3991,1879-08-23,,hm,ham,4591,Harold,Moise,A.
3992,1869-09-07,,co,cao,4592,Charles,O'NIELL,Austin
3993,1871-04-04,,fo,fmo,4593,Frederick,Odom,M.
3994,1924-06-14,,ro,ro,4594,Revius,Ortique,
3995,1887-03-26,,ap,alp,4595,Amos,PONDER,Lee
3996,1874-12-26,,wr,wgr,4596,Wynne,Rogers,G.
3997,1915-05-31,,js,jws,4597,Joe,Sanders,W.
3998,1897-01-30,,js,jds,4598,James,Simon,D.
3999,1914-09-05,,fs,fs,4599,Frank,Summers,
4000,1889-04-30,1.0,ma,mta,46,Matthew,Abruzzo,T.
4001,1829-09-24,316.0,rb,rb,460,Romanzo,Bunn,
4002,1945-10-12,,ct,cdt,4600,Chet,Traylor,D.
4003,1946-01-29,,jv,jpv,4601,Jeffrey,Victory,P.
4004,1890-01-01,,rv,rav,4602,Rene,Viosca,A.
4005,1928-09-17,,jw,jcw,4603,Jack,Watson,C.
4006,1954-10-02,,jw,jlw,4604,John,Weimer,L.
4007,,,da,dga,4605,Donald,Alexander,G.
4008,1912-03-17,,ja,jpa,4606,James,Archibald,P.
4009,1887-03-27,,ab,ab,4607,Albert,Beliveau,
4010,1942-12-15,,sc,swc,4608,Susan,Calkins,W.
